,index,1. open,2. high,3. low,4. close
516,2018-10-25,69.5200,70.51,69.0100,69.96
517,2018-10-24,71.8800,72.0,67.8200,68.06
518,2018-10-23,72.5000,72.72,68.9400,72.09
519,2018-10-22,74.0000,74.56,72.2200,74.13
520,2018-10-19,75.7800,76.58,73.7300,73.92
521,2018-10-18,78.4400,79.9,78.2600,78.82
522,2018-10-17,79.6100,80.46,78.6200,79.15
523,2018-10-16,79.0000,80.25,78.2700,80.07
524,2018-10-15,80.0000,80.34,77.7900,77.79
525,2018-10-12,80.1500,80.84,78.9000,80.08
526,2018-10-11,80.6500,81.81,78.3400,78.73
527,2018-10-10,84.8300,85.06,80.6500,80.65
528,2018-10-09,83.9600,84.48,82.8600,83.76
529,2018-10-08,84.0000,84.16,81.8700,83.86
530,2018-10-05,84.8200,85.0,83.2300,84.51
531,2018-10-04,86.0500,86.32,84.0100,85.27
532,2018-10-03,84.3200,86.56,84.0000,86.39
533,2018-10-02,82.9000,83.42,81.5900,83.28
534,2018-10-01,81.6100,83.32,81.1600,82.43
535,2018-09-28,82.4500,83.0,79.9700,79.97
536,2018-09-27,84.7800,85.95,82.7100,83.04
537,2018-09-26,84.7100,85.21,82.4500,84.53
538,2018-09-25,86.6700,88.45,84.9400,85.05
539,2018-09-24,83.9400,86.36,83.7000,85.79
540,2018-09-21,82.3000,83.98,81.9300,83.37
541,2018-09-20,81.0000,82.55,79.5700,81.93
542,2018-09-19,83.2700,83.78,80.0900,80.54
543,2018-09-18,84.2400,84.66,83.4400,83.97
544,2018-09-17,84.4300,84.49,83.3800,83.82
545,2018-09-14,84.0400,84.74,83.8800,84.34
546,2018-09-13,84.3000,84.54,82.8700,84.09
547,2018-09-12,83.6300,85.22,83.5900,84.2
548,2018-09-11,82.2500,83.85,81.7100,83.52
549,2018-09-10,82.7000,83.1,82.1500,82.43
550,2018-09-07,82.8000,82.85,81.5200,82.51
551,2018-09-06,83.7800,85.34,82.7500,82.8
552,2018-09-05,84.0600,84.47,82.4200,83.94
553,2018-09-04,82.7500,85.08,82.6000,84.28
554,2018-08-31,82.7900,83.0,81.0800,82.29
555,2018-08-30,83.9400,83.95,82.0300,83.12
556,2018-08-29,84.1500,84.55,82.9500,83.72
557,2018-08-28,83.7100,84.58,83.5100,83.91
558,2018-08-27,84.0500,84.79,83.1900,83.68
559,2018-08-24,82.1200,83.86,81.6800,83.82
560,2018-08-23,80.2800,81.74,79.9500,81.62
561,2018-08-22,79.1000,80.52,79.0200,80.21
562,2018-08-21,79.0300,80.8,78.8100,79.01
563,2018-08-20,77.3700,79.22,77.1800,78.76
564,2018-08-17,77.2700,77.37,76.2200,77.11
565,2018-08-16,77.5300,78.43,76.5800,76.69
566,2018-08-15,79.0200,79.32,76.8100,77.18
567,2018-08-14,80.7100,80.86,79.2805,80.11
568,2018-08-13,81.1300,81.74,80.0300,80.09
569,2018-08-10,80.3400,81.24,80.3300,80.93
570,2018-08-09,81.8500,82.18,80.4500,80.75
571,2018-08-08,80.7400,81.99,80.1800,81.69
572,2018-08-07,80.4000,81.93,80.1100,81.27
573,2018-08-06,79.4000,79.93,78.8100,79.84
574,2018-08-03,79.7200,80.34,78.4100,79.09
575,2018-08-02,80.2800,80.3,79.2200,79.73
576,2018-08-01,80.2500,81.07,79.8500,80.76
577,2018-07-31,81.6200,82.61,80.7200,80.83
578,2018-07-30,81.6600,82.27,81.1900,81.5
579,2018-07-27,80.6200,81.9,79.7000,80.99
580,2018-07-26,75.8900,80.63,75.4100,80.16
581,2018-07-25,73.8600,74.86,73.3600,74.72
582,2018-07-24,73.4300,74.56,73.0400,73.74
583,2018-07-23,73.0600,73.39,72.3100,73.0
584,2018-07-20,72.6500,73.26,72.1000,72.52
585,2018-07-19,72.8900,73.45,72.6000,72.86
586,2018-07-18,71.4700,72.75,70.6100,72.56
587,2018-07-17,71.3800,72.65,70.8300,71.7
588,2018-07-16,71.0500,71.9,70.7900,71.42
589,2018-07-13,70.8700,71.98,70.4800,71.74
590,2018-07-12,70.5300,70.67,69.2700,70.51
591,2018-07-11,70.9600,71.69,69.3000,69.96
592,2018-07-10,71.8900,73.18,71.7800,71.87
593,2018-07-09,70.4400,72.17,70.4000,71.82
594,2018-07-06,69.2100,70.98,69.1200,70.2
595,2018-07-05,71.4100,72.46,68.1801,69.6
596,2018-07-03,70.5500,72.62,70.2800,70.82
597,2018-07-02,69.6900,70.4,69.2000,70.27
598,2018-06-29,69.9100,71.27,69.7100,70.16
599,2018-06-28,69.4700,70.48,69.0600,69.49
600,2018-06-27,71.0200,71.69,69.0300,69.2
601,2018-06-26,70.0700,71.23,70.0500,70.54
602,2018-06-25,72.8300,72.9,69.2800,69.97
603,2018-06-22,74.0300,74.18,72.5600,72.62
604,2018-06-21,73.4600,73.8,72.2300,72.48
605,2018-06-20,74.5000,74.91,73.3000,73.82
606,2018-06-19,74.0100,75.15,73.7100,74.52
607,2018-06-18,73.6400,75.23,73.2500,74.79
608,2018-06-15,74.7100,75.46,73.2700,73.56
609,2018-06-14,75.6100,76.19,75.0800,75.19
610,2018-06-13,75.6100,75.79,74.4400,74.88
611,2018-06-12,77.8900,78.31,75.2200,75.46
612,2018-06-11,78.9400,78.94,76.8400,77.77
613,2018-06-08,78.8400,79.34,78.0300,78.99
614,2018-06-07,79.5200,79.61,78.3500,79.15
615,2018-06-06,80.0500,80.15,77.5500,78.76
616,2018-06-05,81.9000,82.2,79.7300,80.33
617,2018-06-04,82.3000,83.33,81.5500,81.93
618,2018-06-01,79.7800,82.03,79.0000,81.92
619,2018-05-31,79.4000,82.69,79.0300,79.03
620,2018-05-30,78.7700,80.47,77.9600,79.55
621,2018-05-29,77.0100,78.84,76.5300,77.61
622,2018-05-25,77.9000,77.97,75.9300,77.0
623,2018-05-24,78.1700,79.26,77.5500,79.11
624,2018-05-23,77.7700,78.93,77.2100,78.87
625,2018-05-22,79.1600,80.36,78.2500,78.49
626,2018-05-21,79.9800,80.11,78.5900,78.85
627,2018-05-18,80.5800,80.72,79.1000,79.53
628,2018-05-17,77.6000,80.92,77.2400,80.71
629,2018-05-16,77.1000,77.27,75.9300,76.73
630,2018-05-15,77.8500,78.64,76.7200,77.29
631,2018-05-14,77.8400,78.6,77.5200,78.34
632,2018-05-11,77.7200,77.97,76.9900,77.33
633,2018-05-10,77.9400,78.25,76.6200,77.54
634,2018-05-09,76.1700,78.11,75.8400,77.11
635,2018-05-08,76.4300,76.92,74.2800,75.31
636,2018-05-07,77.2300,78.97,76.4600,76.5
637,2018-05-04,76.9000,77.51,76.1000,76.94
638,2018-05-03,76.2800,77.72,74.5200,77.46
639,2018-05-02,73.2800,77.63,72.9400,75.84
640,2018-05-01,74.2800,74.43,70.4600,72.9
641,2018-04-30,75.4700,79.01,74.1000,74.91
642,2018-04-27,82.5600,82.63,81.3100,81.43
643,2018-04-26,80.7000,83.27,79.9600,82.93
644,2018-04-25,79.1900,80.28,78.1800,80.23
645,2018-04-24,80.3200,81.63,79.1200,79.78
646,2018-04-23,79.9800,80.22,78.8800,79.85
647,2018-04-20,79.4000,80.04,79.1400,79.76
648,2018-04-19,78.8000,79.81,78.2100,79.4
649,2018-04-18,79.0700,79.98,78.5100,78.78
650,2018-04-17,77.7900,78.82,76.6000,78.55
651,2018-04-16,74.9800,77.92,74.7800,77.52
652,2018-04-13,74.4600,75.0,73.9700,74.59
653,2018-04-12,74.3000,74.62,73.4200,74.25
654,2018-04-11,73.7100,74.47,73.4100,74.02
655,2018-04-10,72.9400,74.13,72.8600,73.7
656,2018-04-09,72.4700,72.99,71.6500,71.67
657,2018-04-06,72.7100,73.46,71.5300,72.45
658,2018-04-05,73.2400,73.95,72.7300,73.41
659,2018-04-04,71.5900,72.82,70.3100,72.57
660,2018-04-03,72.7000,72.79,71.3800,72.6
661,2018-04-02,72.9500,73.38,70.8400,71.8
662,2018-03-29,72.2300,73.64,72.1300,73.11
663,2018-03-28,73.1300,73.43,71.5900,71.82
664,2018-03-27,73.8800,74.92,72.4000,72.88
665,2018-03-26,72.1000,74.06,72.0800,73.68
666,2018-03-23,73.4000,74.48,71.1700,71.28
667,2018-03-22,72.3700,73.89,72.1100,72.97
668,2018-03-21,71.8100,73.88,71.7100,73.21
669,2018-03-20,69.7000,71.82,69.4400,71.46
670,2018-03-19,69.4000,69.57,68.7200,69.21
671,2018-03-16,68.5100,69.98,68.5000,69.68
672,2018-03-15,69.5600,69.77,67.4500,68.63
673,2018-03-14,69.6500,70.02,69.1500,69.36
674,2018-03-13,69.3800,70.29,68.7700,69.24
675,2018-03-12,70.2400,70.48,69.1700,69.27
676,2018-03-09,69.7300,70.68,69.4300,70.22
677,2018-03-08,68.1200,69.07,67.3900,69.03
678,2018-03-07,66.9600,68.11,66.6800,67.68
679,2018-03-06,66.6200,67.87,66.2300,67.39
680,2018-03-05,64.8800,66.5,64.6000,66.16
681,2018-03-02,64.3800,65.42,64.1000,65.19
682,2018-03-01,64.2700,65.58,64.1400,64.79
683,2018-02-28,65.9600,65.96,64.0500,64.06
684,2018-02-27,66.1600,67.09,65.5900,65.6
685,2018-02-26,66.9200,67.05,66.0600,66.29
686,2018-02-23,66.8800,67.17,65.7600,66.81
687,2018-02-22,66.5300,67.65,66.4100,66.46
688,2018-02-21,66.2900,67.49,66.1300,66.27
689,2018-02-20,67.4500,67.89,65.8300,66.25
690,2018-02-16,67.6000,68.43,66.9800,67.93
691,2018-02-15,68.1600,68.82,66.8800,67.8
692,2018-02-14,65.4600,68.42,65.1800,68.16
693,2018-02-13,64.6700,66.4,64.2900,66.08
694,2018-02-12,64.4800,65.7,64.0200,64.77
695,2018-02-09,63.4500,64.58,61.4600,63.84
696,2018-02-08,64.9100,65.35,62.7700,62.79
697,2018-02-07,66.9600,67.64,64.9400,65.09
698,2018-02-06,62.9300,65.94,62.2600,65.69
699,2018-02-05,66.0800,67.44,63.2300,64.58
700,2018-02-02,68.3300,69.45,66.8100,67.41
701,2018-02-01,69.7700,70.49,67.1200,68.69
702,2018-01-31,69.2400,69.64,68.2100,69.27
703,2018-01-30,69.0500,69.58,67.8100,69.13
704,2018-01-29,71.5100,71.75,69.9700,70.15
705,2018-01-26,71.2900,72.02,71.1900,71.74
706,2018-01-25,72.0800,72.23,71.0100,71.08
707,2018-01-24,73.3700,73.53,71.2900,71.59
708,2018-01-23,73.3100,73.5,72.6400,73.12
709,2018-01-22,72.0400,73.2,71.7200,73.16
710,2018-01-19,71.6600,72.03,71.0900,71.89
711,2018-01-18,71.7800,72.52,71.1600,71.49
712,2018-01-17,71.1100,72.48,70.9200,71.98
713,2018-01-16,71.6000,71.83,70.6100,70.78
714,2018-01-12,70.4700,71.5,70.4700,71.42
715,2018-01-11,69.7200,70.43,69.3500,70.25
716,2018-01-10,68.7900,69.63,68.4500,69.51
717,2018-01-09,69.3900,69.55,68.9100,69.0
718,2018-01-08,69.0700,69.68,69.0100,69.39
719,2018-01-05,68.8700,69.46,68.5100,69.34
720,2018-01-04,68.6600,69.06,68.4000,68.68
721,2018-01-03,67.4600,68.97,67.4100,68.61
722,2018-01-02,66.1100,67.25,65.9800,67.18
723,2017-12-29,66.4700,66.75,65.9600,65.98
724,2017-12-28,66.4300,66.56,66.1600,66.4
725,2017-12-27,66.7200,66.89,66.3600,66.42
726,2017-12-26,66.5500,67.07,66.4100,66.84
727,2017-12-22,66.7000,66.85,66.2200,66.36
728,2017-12-21,65.7000,66.79,65.4200,66.33
729,2017-12-20,65.0600,65.86,64.7600,65.66
730,2017-12-19,66.0300,66.12,64.6800,64.75
731,2017-12-18,65.8700,66.38,65.7300,66.01
732,2017-12-15,64.9500,66.19,64.7000,65.75
733,2017-12-14,64.1600,65.04,64.0600,64.66
734,2017-12-13,64.3000,64.41,63.8000,64.15
735,2017-12-12,64.8200,65.29,64.2700,64.49
736,2017-12-11,64.4600,65.08,64.3300,64.46
737,2017-12-08,64.1900,64.94,63.9500,64.75
738,2017-12-07,63.1000,64.07,63.0000,64.0
739,2017-12-06,64.3200,64.46,63.2700,63.46
740,2017-12-05,63.4200,65.41,63.1550,64.54
741,2017-12-04,62.9200,64.32,62.6130,63.3
742,2017-12-01,62.8200,63.06,61.5900,62.84
743,2017-11-30,61.6900,62.78,61.4400,62.63
744,2017-11-29,62.0100,62.24,60.9500,61.4
745,2017-11-28,62.2900,62.38,61.6550,62.22
746,2017-11-27,61.9500,62.45,61.6000,61.88
747,2017-11-24,62.1600,62.16,61.5800,62.03
748,2017-11-22,62.3500,62.4,61.2600,62.01
749,2017-11-21,62.1900,62.36,61.8000,62.29
750,2017-11-20,62.1100,62.53,61.7500,61.94
751,2017-11-17,61.8500,62.45,61.6401,62.27
752,2017-11-16,61.5100,62.575,61.1500,62.01
753,2017-11-15,60.4500,61.81,60.1000,61.5
754,2017-11-14,62.3200,63.08,61.9500,62.87
755,2017-11-13,61.7900,62.55,61.7100,62.2
756,2017-11-10,61.9800,62.28,61.6100,61.72
757,2017-11-09,62.6200,62.73,60.9000,61.66
758,2017-11-08,63.2900,63.41,62.5600,63.22
759,2017-11-07,62.5800,63.12,62.1450,63.11
760,2017-11-06,62.3400,62.53,62.1000,62.35
761,2017-11-03,62.2600,62.78,61.9000,62.2
762,2017-11-02,61.0600,62.34,60.8700,62.17
763,2017-11-01,60.2400,61.9,60.0700,60.89
764,2017-10-31,59.7800,60.1624,58.8300,59.74
765,2017-10-30,58.5000,59.57,58.2500,59.06
766,2017-10-27,57.6800,58.93,57.4000,58.47
767,2017-10-26,57.5200,57.92,55.8700,57.27
768,2017-10-25,56.9600,57.14,55.8900,56.465
769,2017-10-24,56.5400,57.27,56.5400,56.99
770,2017-10-23,57.4800,57.49,56.2600,56.34
771,2017-10-20,57.3000,57.74,57.1500,57.49
772,2017-10-19,56.4200,57.14,56.1700,57.1
773,2017-10-18,56.5200,56.86,56.4000,56.75
774,2017-10-17,55.7400,56.525,55.7300,56.51
775,2017-10-16,56.4200,56.57,55.6800,55.72
776,2017-10-13,56.8900,56.92,56.2900,56.37
777,2017-10-12,56.0000,56.9,55.8000,56.55
778,2017-10-11,56.3100,56.54,56.1400,56.22
779,2017-10-10,56.7200,57.02,56.1800,56.25
780,2017-10-09,56.1300,56.49,56.0400,56.14
781,2017-10-06,55.8000,56.4,55.7120,56.02
782,2017-10-05,56.4800,56.9,56.1400,56.25
783,2017-10-04,56.1600,56.695,55.9000,56.31
784,2017-10-03,55.5300,56.31,55.2500,56.14
785,2017-10-02,55.9400,56.27,55.5300,55.89
786,2017-09-29,55.4600,56.545,55.2850,56.08
787,2017-09-28,55.2600,55.7772,55.1500,55.47
788,2017-09-27,54.6100,55.78,54.6100,55.24
789,2017-09-26,55.3600,55.65,55.0700,55.38
790,2017-09-25,55.0000,55.81,54.9800,55.53
791,2017-09-22,54.2400,55.015,54.1300,54.73
792,2017-09-21,54.4300,54.8917,54.2600,54.37
793,2017-09-20,54.3800,54.7,54.0300,54.43
794,2017-09-19,53.7500,54.335,53.3800,54.2
795,2017-09-18,53.0600,53.73,52.9300,53.58
796,2017-09-15,52.3600,53.12,52.2600,52.96
797,2017-09-14,53.2700,53.33,52.3100,52.34
798,2017-09-13,54.0000,54.08,52.7050,53.21
799,2017-09-12,53.9500,54.48,53.5800,53.77
800,2017-09-11,53.4800,53.84,52.5900,53.75
801,2017-09-08,52.6600,53.705,52.5200,53.42
802,2017-09-07,52.6300,53.1,52.3400,52.63
803,2017-09-06,51.6400,52.565,51.4900,52.37
804,2017-09-05,53.5800,53.655,50.5200,51.79
805,2017-09-01,52.5500,54.32,52.5000,54.28
806,2017-08-31,52.5500,52.86,52.0000,52.45
807,2017-08-30,51.5300,52.54,51.3700,52.33
808,2017-08-29,52.1700,52.52,51.1200,51.43
809,2017-08-28,52.3300,52.97,52.0300,52.52
810,2017-08-25,51.4700,52.2,51.3600,51.72
811,2017-08-24,50.2600,51.54,50.1900,51.13
812,2017-08-23,49.4300,50.38,49.3300,50.17
813,2017-08-22,49.7100,49.96,49.3000,49.67
814,2017-08-21,50.0700,50.1,49.4500,49.45
815,2017-08-18,49.6200,50.54,49.4300,50.11
816,2017-08-17,50.7200,50.89,49.6800,49.7
817,2017-08-16,52.0000,52.06,50.9100,51.06
818,2017-08-15,52.2500,52.365,51.7601,51.89
819,2017-08-14,52.0800,52.69,52.0600,52.31
820,2017-08-11,52.0300,52.345,51.6900,52.16
821,2017-08-10,53.0400,53.04,52.1300,52.21
822,2017-08-09,54.4300,54.69,52.8300,52.99
823,2017-08-08,54.9000,55.06,54.3100,54.44
824,2017-08-07,55.5900,55.7,54.8500,54.9
825,2017-08-04,55.9800,56.45,55.6600,55.79
826,2017-08-03,56.0500,56.265,55.7500,55.89
827,2017-08-02,56.1500,56.69,56.0600,56.2
828,2017-08-01,56.1100,56.81,55.9050,56.53
829,2017-07-31,55.1600,56.2,55.0200,55.99
830,2017-07-28,55.9200,56.205,54.9300,54.98
831,2017-07-27,54.2700,56.46,53.5100,56.15
832,2017-07-26,56.3900,56.61,55.6400,55.66
833,2017-07-25,56.1400,56.64,55.9500,56.02
834,2017-07-24,55.5700,55.87,55.3300,55.56
835,2017-07-21,55.3400,55.57,54.8400,55.34
836,2017-07-20,55.7600,55.83,54.8100,55.4
837,2017-07-19,54.9000,55.71,54.7400,55.55
838,2017-07-18,54.6200,54.84,54.2200,54.83
839,2017-07-17,53.8600,54.49,53.6100,54.31
840,2017-07-14,53.8100,54.05,53.6000,53.81
841,2017-07-13,53.6800,53.88,53.2200,53.84
842,2017-07-12,54.7400,54.8,53.7250,53.76
843,2017-07-11,53.9200,54.57,53.8300,54.2
844,2017-07-10,53.9500,54.51,53.9100,54.08
845,2017-07-07,52.8700,54.15,52.6800,54.07
846,2017-07-06,53.1400,53.52,52.6200,52.85
847,2017-07-05,52.8300,53.07,52.2300,52.9
848,2017-07-03,52.6300,53.365,52.6200,53.1
849,2017-06-30,52.1400,52.61,51.7000,52.33
850,2017-06-29,52.8900,53.02,51.7200,51.81
851,2017-06-28,52.1200,52.86,51.8500,52.62
852,2017-06-27,51.4000,52.35,51.0800,51.85
853,2017-06-26,51.6400,52.06,51.2500,51.33
854,2017-06-23,51.1900,51.65,50.7400,51.5
855,2017-06-22,52.1200,52.12,51.0900,51.17
856,2017-06-21,52.9300,52.995,51.1800,51.73
857,2017-06-20,53.6600,53.81,52.4700,52.85
858,2017-06-19,53.8100,54.37,53.8100,54.29
859,2017-06-16,53.3100,53.77,53.0100,53.77
860,2017-06-15,53.1000,53.33,52.7550,52.99
861,2017-06-14,54.8700,54.9025,53.2900,53.35
862,2017-06-13,54.4800,55.05,54.3400,55.03
863,2017-06-12,54.9000,55.2,53.8500,54.47
864,2017-06-09,53.5500,54.97,53.4600,54.71
865,2017-06-08,52.8900,53.96,52.8600,53.43
866,2017-06-07,52.8400,53.17,52.4700,52.97
867,2017-06-06,52.5800,53.16,52.4200,53.09
868,2017-06-05,52.5700,53.16,52.4400,52.8
869,2017-06-02,52.8600,53.13,52.4400,52.7
870,2017-06-01,52.4300,53.57,52.3830,53.13
871,2017-05-31,52.3000,52.77,51.6300,52.04
872,2017-05-30,52.4200,53.19,52.3200,52.42
873,2017-05-26,52.4200,52.865,52.2400,52.82
874,2017-05-25,53.1500,53.91,52.4300,52.45
875,2017-05-24,52.9400,53.27,52.7600,53.13
876,2017-05-23,53.0000,53.3189,52.7500,53.08
877,2017-05-22,52.9400,53.18,52.6900,52.98
878,2017-05-19,52.1600,53.105,51.9100,52.78
879,2017-05-18,51.6600,52.46,51.3000,51.94
880,2017-05-17,51.7900,52.84,51.7900,52.05
881,2017-05-16,52.7300,52.73,51.7700,52.48
882,2017-05-15,52.9700,53.52,52.5200,52.99
883,2017-05-12,52.4200,53.04,52.3800,52.67
884,2017-05-11,52.5000,53.24,52.2700,52.51
885,2017-05-10,51.8300,52.665,51.3100,52.34
886,2017-05-09,51.5000,51.68,50.9650,51.46
887,2017-05-08,50.6200,51.5,50.4100,51.34
888,2017-05-05,49.7800,50.73,49.4600,50.66
889,2017-05-04,51.1100,51.11,49.3700,49.56
890,2017-05-03,51.1100,51.69,50.8800,51.24
891,2017-05-02,51.0800,51.62,51.0200,51.42
892,2017-05-01,51.1500,51.18,50.4800,50.86
893,2017-04-28,51.3200,51.33,50.6800,50.94
894,2017-04-27,49.4700,51.62,49.4600,51.02
895,2017-04-26,49.7400,50.11,49.3200,49.6
896,2017-04-25,50.2700,50.415,49.8900,50.03
897,2017-04-24,49.3600,50.44,49.1100,50.19
898,2017-04-21,48.5100,49.0,48.3600,48.56
899,2017-04-20,48.2800,49.02,48.1300,48.54
900,2017-04-19,48.8000,49.16,47.7800,48.19
901,2017-04-18,49.6000,50.01,48.6400,48.94
902,2017-04-17,49.2800,49.95,49.2700,49.9
903,2017-04-13,49.8600,49.9982,49.1000,49.24
904,2017-04-12,50.5800,50.94,49.8300,49.94
905,2017-04-11,50.1900,50.54,49.9100,50.43
906,2017-04-10,50.3200,50.8,50.1200,50.14
907,2017-04-07,49.7500,50.43,49.5100,50.02
908,2017-04-06,49.6700,50.45,49.4900,49.84
909,2017-04-05,50.6600,51.18,49.4000,49.44
910,2017-04-04,50.2200,50.32,49.5400,50.3
911,2017-04-03,50.6800,50.84,49.6300,49.94
912,2017-03-31,49.8900,50.84,49.8300,50.54
913,2017-03-30,50.6000,50.81,50.0000,50.14
914,2017-03-29,49.0200,50.62,48.9700,50.55
915,2017-03-28,48.9300,49.155,48.6100,49.03
916,2017-03-27,48.3800,49.06,48.1800,48.83
917,2017-03-24,49.5100,49.52,48.8100,48.87
918,2017-03-23,49.5500,49.95,49.1800,49.3
919,2017-03-22,49.1100,49.83,48.9300,49.57
920,2017-03-21,50.4800,50.61,49.1500,49.26
921,2017-03-20,50.6600,50.81,50.1550,50.5
922,2017-03-17,51.4700,51.75,50.5500,50.79
923,2017-03-16,51.6500,52.24,51.1100,51.18
924,2017-03-15,50.4800,51.6,50.1600,51.56
925,2017-03-14,50.4200,50.59,49.6700,50.01
926,2017-03-13,49.8700,51.09,49.8600,50.99
927,2017-03-10,49.5800,49.945,48.9700,49.87
928,2017-03-09,50.0200,50.18,48.9200,49.28
929,2017-03-08,50.1500,50.94,50.0750,50.22
930,2017-03-07,51.1400,51.45,50.1100,50.15
931,2017-03-06,51.0400,51.31,50.5100,51.15
932,2017-03-03,51.1800,51.38,50.8000,51.27
933,2017-03-02,50.9000,51.4097,50.4000,51.04
934,2017-03-01,50.0000,51.5,49.9700,50.99
935,2017-02-28,50.5000,51.17,49.4850,49.6
936,2017-02-27,50.0200,50.935,49.9900,50.76
937,2017-02-24,50.0000,50.04,49.4300,50.03
938,2017-02-23,50.3900,50.65,49.9200,50.35
939,2017-02-22,50.1000,50.37,49.5700,49.81
940,2017-02-21,50.4800,50.61,49.9900,50.38
941,2017-02-17,49.6700,50.05,49.4100,50.02
942,2017-02-16,50.9900,51.0,49.8600,49.96
943,2017-02-15,50.7900,51.155,50.2700,50.64
944,2017-02-14,50.0300,50.97,49.7000,50.96
945,2017-02-13,50.1300,50.68,49.9200,50.28
946,2017-02-10,50.3700,50.4692,49.6799,50.14
947,2017-02-09,49.6500,50.08,49.2250,49.93
948,2017-02-08,47.5700,49.135,47.3900,49.12
949,2017-02-07,48.1300,48.51,47.5750,47.93
950,2017-02-06,48.1900,48.75,47.8000,48.37
951,2017-02-03,47.8400,48.5,47.1700,48.16
952,2017-02-02,48.4400,48.5,47.4300,47.9
953,2017-02-01,49.6800,49.97,47.1000,47.71
954,2017-01-31,48.5400,48.6,46.8800,48.05
955,2017-01-30,49.1200,49.2,48.1200,48.36
956,2017-01-27,49.5900,50.0,48.6700,49.08
957,2017-01-26,50.0900,50.09,49.2800,49.44
958,2017-01-25,50.2900,50.31,49.1600,49.67
959,2017-01-24,49.1200,50.48,48.9700,50.09
960,2017-01-23,48.5600,48.77,48.1200,48.72
961,2017-01-20,48.8000,49.04,48.4050,48.76
962,2017-01-19,48.9400,49.02,47.9300,48.37
963,2017-01-18,48.3400,49.34,48.2000,48.9
964,2017-01-17,48.6400,49.6,48.2600,48.73
965,2017-01-13,48.9100,49.1448,47.8500,48.38
966,2017-01-12,49.6100,49.73,48.7300,49.25
967,2017-01-11,49.4000,50.0,49.1000,49.66
968,2017-01-10,49.5000,49.96,48.9700,48.97
969,2017-01-09,50.0500,50.22,49.3600,49.46
970,2017-01-06,51.1100,51.25,50.2900,50.37
971,2017-01-05,51.5000,51.79,50.0300,51.05
972,2017-01-04,52.9500,53.5,51.0300,51.24
973,2017-01-03,53.7000,54.59,52.4400,52.93
974,2016-12-30,50.4400,50.61,50.0000,50.35
975,2016-12-29,50.3600,51.08,50.0750,50.45
976,2016-12-28,51.0700,51.15,50.2900,50.33
977,2016-12-27,50.8100,51.14,50.6700,51.12
978,2016-12-23,50.1400,51.0,49.8700,50.78
979,2016-12-22,49.3300,50.7,49.2800,50.34
980,2016-12-21,49.2000,49.37,48.1000,48.99
981,2016-12-20,49.6000,49.81,49.0600,49.38
982,2016-12-19,49.6900,49.78,49.0100,49.44
983,2016-12-16,49.1500,50.48,49.0000,50.11
984,2016-12-15,48.3900,49.25,48.3900,48.88
985,2016-12-14,48.7400,49.48,48.3100,48.42
986,2016-12-13,49.3200,49.78,48.9300,49.24
987,2016-12-12,50.4300,50.6469,48.4700,49.09
988,2016-12-09,49.9500,50.58,49.1600,49.44
989,2016-12-08,50.1000,50.71,49.5700,50.06
990,2016-12-07,47.8500,50.29,47.6500,49.65
991,2016-12-06,47.8900,47.91,47.1500,47.23
992,2016-12-05,48.2700,48.62,47.6700,48.01
993,2016-12-02,47.6500,48.69,47.6500,47.8
994,2016-12-01,47.4900,49.29,47.1900,47.74
995,2016-11-30,46.2600,47.27,44.6000,47.02
996,2016-11-29,46.5900,46.95,45.8700,45.98
997,2016-11-28,48.5200,48.83,46.9600,47.05
998,2016-11-25,47.4800,48.23,47.3700,48.2
999,2016-11-23,47.5000,48.12,47.3100,47.71
1000,2016-11-22,47.4500,48.81,47.3300,47.87
1001,2016-11-21,45.4000,47.28,44.9000,47.17
1002,2016-11-18,43.2000,43.6,42.5700,43.31
1003,2016-11-17,43.8500,44.29,43.1900,43.36
1004,2016-11-16,43.6000,43.875,43.1100,43.49
1005,2016-11-15,43.6900,44.34,42.7800,43.83
1006,2016-11-14,43.6100,44.19,43.3700,43.59
1007,2016-11-11,43.6100,44.06,42.9200,43.96
1008,2016-11-10,43.5500,44.6,43.2750,43.82
1009,2016-11-09,41.5200,43.91,41.4300,43.57
1010,2016-11-08,42.5300,42.54,41.6600,41.82
1011,2016-11-07,41.9800,42.62,41.8200,42.6
1012,2016-11-04,41.0000,41.77,40.9300,41.23
1013,2016-11-03,41.2100,41.46,40.0101,41.18
1014,2016-11-02,41.8900,42.53,40.7000,41.0
1015,2016-11-01,44.2800,44.91,41.7400,42.34
1016,2016-10-31,43.2100,43.96,43.1800,43.59
1017,2016-10-28,42.5600,43.04,41.8750,42.82
1018,2016-10-27,44.0500,44.16,41.5000,42.81
1019,2016-10-26,43.3200,44.89,43.2600,44.26
1020,2016-10-25,43.8300,44.5925,43.3800,43.69
1021,2016-10-24,44.1400,44.325,43.5700,43.78
1022,2016-10-21,42.6600,44.265,42.5600,44.09
1023,2016-10-20,42.4100,43.24,42.2200,43.05
1024,2016-10-19,42.9200,43.07,42.2450,42.65
1025,2016-10-18,42.2300,43.04,42.1500,42.73
1026,2016-10-17,41.6400,42.28,41.4550,41.85
1027,2016-10-14,41.9400,41.98,41.1400,41.65
1028,2016-10-13,41.2700,41.79,40.4450,41.56
1029,2016-10-12,41.8100,41.99,40.9500,41.66
1030,2016-10-11,42.5000,42.95,41.5550,41.96
1031,2016-10-10,42.4800,42.63,42.0200,42.47
