,index,1. open,2. high,3. low,4. close
1352,2016-05-19,99.2600,100.08,98.5200,99.85
1353,2016-05-18,100.9000,101.27,99.4400,100.06
1354,2016-05-17,101.0700,102.18,100.3400,100.75
1355,2016-05-16,101.8700,102.599,101.4000,102.29
1356,2016-05-13,101.6300,102.04,100.3600,100.74
1357,2016-05-12,102.1500,102.42,101.0800,102.12
1358,2016-05-11,101.2400,101.74,100.1472,101.14
1359,2016-05-10,100.6400,101.29,100.4100,101.27
1360,2016-05-09,101.6200,101.7999,99.0800,100.35
1361,2016-05-06,100.8400,102.7,100.8400,101.86
1362,2016-05-05,101.8500,102.6,100.8600,101.42
1363,2016-05-04,101.0600,102.3,100.3900,100.59
1364,2016-05-03,102.2600,102.35,101.0500,101.32
1365,2016-05-02,101.8300,103.85,101.8000,103.31
1366,2016-04-29,101.1400,102.63,100.6100,102.18
1367,2016-04-28,103.1300,104.26,102.0500,102.4
1368,2016-04-27,102.9000,103.94,102.3800,103.85
1369,2016-04-26,102.0500,102.98,101.7100,102.29
1370,2016-04-25,101.4700,101.77,100.8300,101.51
1371,2016-04-22,101.7400,102.5,101.5000,102.01
1372,2016-04-21,101.6400,102.8,101.1100,101.4
1373,2016-04-20,100.0800,102.5397,99.8400,101.69
1374,2016-04-19,99.0000,100.53,98.1600,100.5
1375,2016-04-18,95.7600,98.76,95.5200,98.7
1376,2016-04-15,97.7100,97.8,96.9600,97.23
1377,2016-04-14,97.6500,98.27,97.3600,97.98
1378,2016-04-13,97.8000,97.91,97.0300,97.6
1379,2016-04-12,95.6900,97.94,95.4300,97.51
1380,2016-04-11,96.8700,97.3,95.1500,95.24
1381,2016-04-08,96.2500,96.87,95.7640,96.33
1382,2016-04-07,94.3700,95.03,94.0800,94.79
1383,2016-04-06,93.1500,95.0,92.8200,94.84
1384,2016-04-05,93.0000,93.35,92.4300,92.67
1385,2016-04-04,94.4400,94.48,93.0350,93.43
1386,2016-04-01,93.6900,94.78,93.3200,94.26
1387,2016-03-31,95.1900,96.2,94.9500,95.4
1388,2016-03-30,96.3500,96.69,95.1600,95.25
1389,2016-03-29,93.7900,95.39,92.9400,95.32
1390,2016-03-28,94.9000,95.08,94.0000,94.68
1391,2016-03-24,92.5400,94.94,92.2500,94.85
1392,2016-03-23,94.7200,94.81,93.0400,93.59
1393,2016-03-22,95.7500,96.91,95.3200,95.5
1394,2016-03-21,97.0200,97.54,95.9100,96.44
1395,2016-03-18,97.8500,97.91,95.8600,97.69
1396,2016-03-17,96.2500,97.74,95.2900,96.89
1397,2016-03-16,94.7200,96.14,93.7200,95.4
1398,2016-03-15,93.1500,94.4,92.2500,94.27
1399,2016-03-14,93.5700,94.83,93.0938,94.26
1400,2016-03-11,94.9500,96.14,93.3760,94.58
1401,2016-03-10,92.7900,93.95,92.0200,93.94
1402,2016-03-09,89.7000,94.64,89.4700,92.82
1403,2016-03-08,90.3800,91.08,88.3300,88.74
1404,2016-03-07,87.9400,90.76,87.5500,90.67
1405,2016-03-04,87.4200,88.62,86.7000,87.93
1406,2016-03-03,87.0000,87.57,86.0500,87.53
1407,2016-03-02,85.4000,87.18,84.4000,87.14
1408,2016-03-01,84.1200,86.53,83.3700,86.13
1409,2016-02-29,84.9400,85.195,83.0700,83.44
1410,2016-02-26,86.9700,87.1,84.2800,84.35
1411,2016-02-25,85.6700,85.71,83.7400,85.3
1412,2016-02-24,83.3300,85.49,82.9000,85.27
1413,2016-02-23,88.3900,88.48,84.7000,84.91
1414,2016-02-22,87.8700,89.84,87.5000,88.82
1415,2016-02-19,86.3300,86.54,84.8000,86.5
1416,2016-02-18,88.7500,89.25,86.6100,86.73
1417,2016-02-17,85.4100,88.66,85.0200,88.31
1418,2016-02-16,85.2300,85.39,83.3050,84.81
1419,2016-02-12,83.8000,85.575,83.2000,85.43
1420,2016-02-11,81.6000,83.66,80.6400,82.99
1421,2016-02-10,82.7700,83.9,81.5000,83.04
1422,2016-02-09,85.0800,85.79,82.1700,82.92
1423,2016-02-08,81.7600,86.7,81.1000,85.99
1424,2016-02-05,83.9400,84.29,82.2600,82.88
1425,2016-02-04,84.5900,86.19,83.8300,84.79
1426,2016-02-03,82.3900,84.63,79.8500,84.62
1427,2016-02-02,82.7100,83.04,80.9600,81.24
1428,2016-02-01,85.1500,86.09,84.2400,85.29
1429,2016-01-29,84.0500,86.71,82.9500,86.47
1430,2016-01-28,85.7500,86.69,83.7000,85.92
1431,2016-01-27,83.9500,86.1,82.3600,83.29
1432,2016-01-26,81.9700,84.5,81.3500,84.12
1433,2016-01-25,82.2900,84.29,80.8000,80.89
1434,2016-01-22,84.4600,85.19,81.7200,83.54
1435,2016-01-21,78.8000,81.65,78.0200,81.05
1436,2016-01-20,79.9800,80.31,75.3300,78.98
1437,2016-01-19,84.1700,84.75,80.7900,81.51
1438,2016-01-15,81.6400,83.81,80.8700,83.67
1439,2016-01-14,81.9500,86.17,80.9500,85.47
1440,2016-01-13,83.1600,84.25,80.0100,81.33
1441,2016-01-12,82.2000,82.4001,79.6900,82.15
1442,2016-01-11,82.8500,82.97,79.7700,80.77
1443,2016-01-08,83.3900,83.84,81.2201,82.13
1444,2016-01-07,84.5500,85.75,82.6700,83.02
1445,2016-01-06,87.4400,87.78,85.1600,86.07
1446,2016-01-05,89.0500,89.65,87.8400,89.61
1447,2016-01-04,89.5300,90.11,87.5700,88.85
1448,2015-12-31,89.3800,90.86,89.0220,89.96
1449,2015-12-30,90.1000,90.98,89.8900,90.09
1450,2015-12-29,91.8900,92.58,91.0726,91.25
1451,2015-12-28,90.3100,90.72,89.6900,90.36
1452,2015-12-24,93.9500,93.95,92.0100,92.05
1453,2015-12-23,92.2000,93.85,91.5700,93.81
1454,2015-12-22,89.1200,90.79,88.3000,90.27
1455,2015-12-21,90.4000,90.7,88.2100,89.24
1456,2015-12-18,90.0600,91.27,89.3000,89.81
1457,2015-12-17,93.5000,94.0,90.4000,90.54
1458,2015-12-16,92.5800,93.82,90.8100,93.44
1459,2015-12-15,90.5800,93.4,90.5500,92.76
1460,2015-12-14,86.3000,89.59,85.4100,89.33
1461,2015-12-11,87.8500,87.91,86.0900,86.44
1462,2015-12-10,88.0000,90.46,87.6100,89.3
1463,2015-12-09,86.6700,90.14,86.3000,87.6
1464,2015-12-08,85.8100,88.0,84.2500,86.44
1465,2015-12-07,87.4800,87.94,84.9000,87.28
1466,2015-12-04,87.9000,89.82,86.4900,89.71
1467,2015-12-03,90.8100,91.42,88.3550,88.85
1468,2015-12-02,92.6000,92.69,90.0300,90.25
1469,2015-12-01,90.9700,92.65,90.9700,92.48
1470,2015-11-30,90.6400,91.96,90.4400,91.32
1471,2015-11-27,90.2500,90.84,90.0500,90.37
1472,2015-11-25,90.7100,91.32,90.1600,90.87
1473,2015-11-24,90.1900,92.3,89.8000,91.35
1474,2015-11-23,88.6500,90.44,88.1100,90.01
1475,2015-11-20,90.6400,91.31,88.8100,89.01
1476,2015-11-19,92.0300,92.37,90.4300,90.83
1477,2015-11-18,91.4400,92.75,91.0300,92.21
1478,2015-11-17,91.2700,92.5,90.7000,91.03
1479,2015-11-16,87.7900,91.47,87.7900,91.45
1480,2015-11-13,89.5700,89.97,88.1900,88.68
1481,2015-11-12,90.7500,91.15,89.2500,89.86
1482,2015-11-11,93.3900,93.708,91.8600,92.19
1483,2015-11-10,92.1000,93.4964,91.8400,93.23
1484,2015-11-09,93.4800,94.45,92.1000,92.32
1485,2015-11-06,93.7100,94.07,91.7600,94.03
1486,2015-11-05,96.0500,96.55,94.3300,94.55
1487,2015-11-04,98.0200,98.1,96.0772,96.77
1488,2015-11-03,95.4200,98.64,95.4200,98.14
1489,2015-11-02,90.6100,95.28,90.4800,94.96
1490,2015-10-30,91.1400,91.98,89.4100,90.88
1491,2015-10-29,89.3200,90.93,89.1400,89.89
1492,2015-10-28,88.2100,90.12,87.9200,89.79
1493,2015-10-27,87.7300,87.96,86.7400,87.7
1494,2015-10-26,90.8700,90.88,88.5800,88.77
1495,2015-10-23,90.7500,91.93,90.0900,91.24
1496,2015-10-22,89.7400,91.81,89.7400,91.62
1497,2015-10-21,89.4400,90.63,89.1400,89.33
1498,2015-10-20,89.5000,90.49,89.3900,89.99
1499,2015-10-19,90.3600,90.5399,89.2200,90.03
1500,2015-10-16,91.5500,91.66,90.0201,91.29
1501,2015-10-15,89.6500,90.87,88.4400,90.72
1502,2015-10-14,88.2300,89.97,87.7100,89.76
1503,2015-10-13,87.8000,88.94,87.2900,88.38
1504,2015-10-12,89.8600,89.98,87.8658,88.74
1505,2015-10-09,90.2000,90.4,88.6728,89.57
1506,2015-10-08,87.8900,90.135,87.8000,89.91
1507,2015-10-07,88.2500,89.51,86.2800,88.12
1508,2015-10-06,84.1800,87.63,84.0700,86.99
1509,2015-10-05,82.4100,84.19,82.3500,84.03
1510,2015-10-02,77.7400,81.55,77.3100,81.55
1511,2015-10-01,79.7200,80.89,77.8100,78.34
1512,2015-09-30,77.1500,79.02,77.0000,78.88
1513,2015-09-29,76.0400,76.66,75.2750,76.25
1514,2015-09-28,76.6600,76.93,75.7500,75.77
1515,2015-09-25,77.8700,78.16,76.9200,77.7
1516,2015-09-24,75.4500,77.31,75.1000,76.89
1517,2015-09-23,77.4000,77.53,75.7600,76.12
1518,2015-09-22,76.8400,77.69,76.4900,77.25
1519,2015-09-21,78.3000,78.73,77.8400,78.09
1520,2015-09-18,77.9100,78.7,76.9700,77.74
1521,2015-09-17,79.1200,80.47,78.6000,79.41
1522,2015-09-16,77.8200,79.21,77.7700,79.02
1523,2015-09-15,76.4300,77.69,76.2100,77.17
1524,2015-09-14,75.5200,76.0,74.9600,75.77
1525,2015-09-11,75.9400,76.25,75.0900,75.79
1526,2015-09-10,75.7300,75.8,74.3100,75.66
1527,2015-09-09,77.4300,78.2,74.7500,74.92
1528,2015-09-08,77.5300,77.56,76.2437,76.84
1529,2015-09-04,77.3000,77.63,76.4500,76.67
1530,2015-09-03,78.7000,79.42,77.6900,78.26
1531,2015-09-02,79.6000,79.75,77.2300,78.06
1532,2015-09-01,78.3000,79.39,77.5200,78.19
1533,2015-08-31,80.0200,81.08,77.9200,80.99
1534,2015-08-28,77.7000,81.2,77.5800,80.43
1535,2015-08-27,74.9700,78.12,74.5600,77.64
1536,2015-08-26,71.7200,73.1,70.9400,73.09
1537,2015-08-25,74.9300,75.02,69.8400,70.02
1538,2015-08-24,70.5500,75.38,69.5800,72.12
1539,2015-08-21,78.8700,79.59,75.7100,75.76
1540,2015-08-20,80.6600,81.287,79.2400,79.24
1541,2015-08-19,82.8700,82.91,80.6700,80.91
1542,2015-08-18,83.0800,83.77,82.8200,83.44
1543,2015-08-17,84.4600,84.51,83.1100,83.23
1544,2015-08-14,85.7800,86.42,85.2900,85.99
1545,2015-08-13,86.0300,86.34,85.4500,85.85
1546,2015-08-12,85.0000,87.11,84.9200,86.79
1547,2015-08-11,84.3800,85.9798,83.6000,85.78
1548,2015-08-10,84.2000,86.1,83.8800,85.89
1549,2015-08-07,84.7100,85.26,83.4294,83.75
1550,2015-08-06,83.5600,85.58,82.8900,85.19
1551,2015-08-05,85.4400,86.0,83.8700,84.03
1552,2015-08-04,85.7400,86.9,84.6800,85.21
1553,2015-08-03,87.2800,87.33,85.3200,85.6
1554,2015-07-31,91.5200,91.75,88.0100,88.48
1555,2015-07-30,93.4500,93.81,92.7500,93.03
1556,2015-07-29,91.9800,93.4,91.4400,93.25
1557,2015-07-28,89.4500,92.69,89.4320,92.4
1558,2015-07-27,89.8600,90.09,88.7401,89.14
1559,2015-07-24,92.7800,92.78,90.3503,90.6
1560,2015-07-23,93.5700,94.07,92.7000,92.94
1561,2015-07-22,93.5100,94.33,93.2900,93.51
1562,2015-07-21,93.0000,94.14,93.0000,93.9
1563,2015-07-20,93.3000,93.49,92.5901,92.94
1564,2015-07-17,94.2300,94.39,92.9000,93.15
1565,2015-07-16,94.2800,94.73,93.9000,94.48
1566,2015-07-15,95.0400,95.7,93.8900,94.24
1567,2015-07-14,94.4000,95.79,94.3900,95.55
1568,2015-07-13,94.3100,94.89,94.1500,94.6
1569,2015-07-10,94.5300,94.95,94.0700,94.41
1570,2015-07-09,94.9000,95.21,93.7601,93.78
1571,2015-07-08,94.5900,95.09,93.2600,93.56
1572,2015-07-07,94.4100,95.48,93.5000,95.27
1573,2015-07-06,95.0600,95.56,94.4800,94.77
1574,2015-07-02,96.3600,96.67,95.7200,95.87
1575,2015-07-01,96.3000,96.62,95.5500,96.09
1576,2015-06-30,97.4500,97.66,96.2200,96.47
1577,2015-06-29,97.5000,97.96,96.6000,96.69
1578,2015-06-26,98.2400,98.69,97.8100,98.6
1579,2015-06-25,99.4500,99.66,98.2900,98.34
1580,2015-06-24,99.9800,100.68,99.2700,99.27
1581,2015-06-23,99.9600,100.43,99.5386,100.09
1582,2015-06-22,99.8300,100.366,99.3700,100.29
1583,2015-06-19,99.7200,100.17,99.4600,99.47
1584,2015-06-18,100.2600,100.9,100.1500,100.25
1585,2015-06-17,100.8300,101.17,99.5200,99.76
1586,2015-06-16,99.2000,100.445,98.8100,100.04
1587,2015-06-15,99.4500,100.0605,99.1300,99.29
1588,2015-06-12,100.5200,100.69,99.6300,99.87
1589,2015-06-11,101.8700,102.2,100.9400,101.12
1590,2015-06-10,102.5200,102.58,101.5200,101.83
1591,2015-06-09,100.7000,101.25,100.2200,100.42
1592,2015-06-08,101.2900,101.39,99.9500,100.42
1593,2015-06-05,101.1800,103.1,100.9900,101.59
1594,2015-06-04,101.8900,102.37,100.9800,101.39
1595,2015-06-03,102.4000,103.38,102.1200,102.17
1596,2015-06-02,102.6500,103.11,102.1100,102.58
1597,2015-06-01,103.4700,103.75,102.4900,102.63
1598,2015-05-29,103.1400,103.57,102.6700,103.0
1599,2015-05-28,102.9600,103.42,102.3800,103.24
1600,2015-05-27,103.2000,103.78,102.7300,103.11
1601,2015-05-26,104.2200,104.44,102.9300,103.29
1602,2015-05-22,105.0900,105.55,104.8600,104.89
1603,2015-05-21,105.9700,106.27,105.3000,105.49
1604,2015-05-20,105.4200,105.9,104.7600,105.25
1605,2015-05-19,106.0500,106.31,105.0000,105.02
1606,2015-05-18,107.5000,107.51,106.5800,106.65
1607,2015-05-15,107.2100,108.33,106.9400,108.03
1608,2015-05-14,108.0200,109.3,108.0200,108.45
1609,2015-05-13,107.9800,108.47,107.3000,107.7
1610,2015-05-12,107.4400,108.0,107.1000,107.56
1611,2015-05-11,108.6500,108.69,107.3000,107.36
1612,2015-05-08,108.2900,108.8,107.4000,108.65
1613,2015-05-07,107.6900,108.2,106.6900,107.57
1614,2015-05-06,109.2400,109.53,107.3000,107.95
1615,2015-05-05,109.2400,109.93,108.0000,108.0
1616,2015-05-04,109.3800,109.41,107.9900,108.32
1617,2015-05-01,110.2800,110.8,108.3351,109.04
1618,2015-04-30,112.0400,112.2,110.4400,111.06
1619,2015-04-29,110.8200,111.99,110.6800,111.73
1620,2015-04-28,110.0500,111.24,109.6500,111.12
1621,2015-04-27,110.3400,110.74,109.5400,109.7
1622,2015-04-24,109.6700,110.04,109.0300,109.87
1623,2015-04-23,110.0000,110.648,109.6000,109.97
1624,2015-04-22,110.0500,110.44,109.2100,109.5
1625,2015-04-21,110.0500,110.74,109.3100,109.73
1626,2015-04-20,109.5700,111.71,109.5500,110.29
1627,2015-04-17,109.3600,109.69,108.2600,109.11
1628,2015-04-16,109.9000,110.94,109.0000,110.16
1629,2015-04-15,109.5900,110.69,109.3800,110.41
1630,2015-04-14,107.7000,109.0899,107.2600,108.84
1631,2015-04-13,107.3500,107.9,106.4400,106.5
1632,2015-04-10,107.4700,107.66,106.8100,106.91
1633,2015-04-09,106.8000,107.24,106.1801,106.95
1634,2015-04-08,108.8600,108.92,106.5200,106.66
1635,2015-04-07,106.9700,109.09,106.6200,108.54
1636,2015-04-06,106.0300,107.86,105.2200,106.92
1637,2015-04-02,104.4500,105.6799,104.0800,105.28
1638,2015-04-01,105.7700,106.22,104.5000,104.79
1639,2015-03-31,105.6200,106.07,104.8800,104.98
1640,2015-03-30,104.9700,107.21,104.9700,106.9
1641,2015-03-27,104.9900,104.99,103.6700,104.28
1642,2015-03-26,106.2800,106.52,104.1600,105.25
1643,2015-03-25,104.6600,106.195,104.3300,105.67
1644,2015-03-24,105.9200,106.19,104.1600,104.2
1645,2015-03-23,107.5100,107.69,105.9200,105.92
1646,2015-03-20,105.2900,107.26,105.1100,107.03
1647,2015-03-19,105.1000,105.4,104.6500,104.75
1648,2015-03-18,102.6100,106.88,102.3700,106.7
1649,2015-03-17,102.3000,103.545,102.1000,103.17
1650,2015-03-16,101.4400,103.27,101.0000,103.13
1651,2015-03-13,101.8400,101.84,100.6600,101.62
1652,2015-03-12,104.2200,104.51,102.3000,102.42
1653,2015-03-11,103.5200,103.89,102.4500,103.54
1654,2015-03-10,103.7900,104.55,102.3301,102.91
1655,2015-03-09,103.6000,105.63,103.5000,103.95
1656,2015-03-06,104.2200,104.52,103.1650,103.55
1657,2015-03-05,105.0100,105.31,104.3300,104.73
1658,2015-03-04,105.6400,105.64,104.4400,105.16
1659,2015-03-03,105.8800,106.215,104.8097,105.16
1660,2015-03-02,106.3200,106.34,104.9300,105.9
1661,2015-02-27,107.5200,107.73,106.5700,106.68
1662,2015-02-26,107.8900,107.92,106.6000,107.06
1663,2015-02-25,108.1200,108.78,107.7600,108.58
1664,2015-02-24,107.8900,108.24,107.3400,107.96
1665,2015-02-23,107.7900,108.5,107.3500,107.86
1666,2015-02-20,108.4300,108.87,107.5000,108.6
1667,2015-02-19,108.2000,109.58,107.2400,108.35
1668,2015-02-18,111.2500,111.65,110.3700,110.44
1669,2015-02-17,112.3100,112.93,111.5200,112.4
1670,2015-02-13,111.3500,112.84,111.1000,112.78
1671,2015-02-12,110.2800,111.05,109.8200,110.86
1672,2015-02-11,108.9800,110.18,108.2900,109.98
1673,2015-02-10,110.5200,110.62,108.0852,110.18
1674,2015-02-09,109.8400,111.5,109.6500,110.43
1675,2015-02-06,109.6600,110.46,109.1100,109.61
1676,2015-02-05,109.5700,110.11,108.5700,109.31
1677,2015-02-04,108.4900,109.28,107.3920,108.35
1678,2015-02-03,107.7000,110.11,107.6700,109.53
1679,2015-02-02,103.9800,106.13,102.9700,106.06
1680,2015-01-30,101.6000,103.28,98.8800,102.53
1681,2015-01-29,104.2400,104.63,101.6600,103.0
1682,2015-01-28,108.1600,108.17,103.4200,103.71
1683,2015-01-27,108.1100,108.812,107.6300,108.26
1684,2015-01-26,107.2200,109.35,106.3200,108.88
1685,2015-01-23,108.2200,108.75,106.7300,106.85
1686,2015-01-22,108.7600,109.12,106.9900,108.92
1687,2015-01-21,106.7900,108.27,106.3500,108.16
1688,2015-01-20,104.5600,106.58,103.8100,106.47
1689,2015-01-16,102.4700,105.14,102.4700,105.12
1690,2015-01-15,104.4100,104.94,102.5300,102.67
1691,2015-01-14,103.2000,104.41,101.8300,103.9
1692,2015-01-13,106.9200,107.66,103.1900,104.2
1693,2015-01-12,107.4700,107.47,105.5600,105.88
1694,2015-01-09,110.1400,110.22,107.6720,108.21
1695,2015-01-08,109.1900,110.44,108.6000,110.41
1696,2015-01-07,109.2500,109.725,107.5100,107.94
1697,2015-01-06,107.8700,109.02,106.4800,108.03
1698,2015-01-05,110.9600,111.2,107.4400,108.08
1699,2015-01-02,111.6300,113.0,110.8500,112.58
1700,2014-12-31,111.6500,113.306,111.5300,112.18
1701,2014-12-30,112.9300,113.65,112.1500,113.11
1702,2014-12-29,113.4400,114.38,112.7800,113.32
1703,2014-12-26,113.9300,114.3499,112.8151,113.25
1704,2014-12-24,113.6600,114.1382,112.0700,113.47
1705,2014-12-23,112.7600,114.45,112.3200,113.95
1706,2014-12-22,112.3600,112.989,111.0700,112.03
1707,2014-12-19,109.5300,112.96,108.5000,112.93
1708,2014-12-18,108.0100,109.03,105.4900,109.03
1709,2014-12-17,102.1800,106.59,102.0100,106.02
1710,2014-12-16,100.5000,104.4699,100.1500,101.7
1711,2014-12-15,103.1300,103.91,100.4150,100.86
1712,2014-12-12,103.7600,104.35,102.3700,102.38
1713,2014-12-11,104.9700,107.27,104.3000,104.91
1714,2014-12-10,106.2200,106.25,103.0700,104.86
1715,2014-12-09,106.1700,108.1507,106.1300,107.01
1716,2014-12-08,109.8900,109.94,106.4100,106.8
1717,2014-12-05,111.7900,112.29,110.7100,110.87
1718,2014-12-04,113.0800,113.08,111.0100,112.28
1719,2014-12-03,114.7400,114.82,113.1500,113.71
1720,2014-12-02,111.2700,114.56,110.8930,114.02
1721,2014-12-01,109.3800,112.49,108.6800,111.73
1722,2014-11-28,111.5900,111.69,108.4300,108.87
1723,2014-11-26,116.0700,116.347,115.0200,115.11
1724,2014-11-25,117.8000,117.82,115.6347,116.15
1725,2014-11-24,118.1300,118.58,117.1500,117.59
1726,2014-11-21,118.7900,118.91,117.7300,118.58
1727,2014-11-20,116.1600,117.47,116.1600,117.31
1728,2014-11-19,115.9700,116.68,115.0700,116.47
1729,2014-11-18,115.9700,116.63,115.2500,115.47
1730,2014-11-17,115.9600,116.15,115.2700,115.75
1731,2014-11-14,115.7000,116.35,115.4200,116.32
1732,2014-11-13,117.0900,117.47,115.6400,116.45
1733,2014-11-12,117.8600,118.71,117.3800,117.65
1734,2014-11-11,117.9500,118.6684,117.3000,118.44
1735,2014-11-10,119.5800,119.67,117.3100,117.92
1736,2014-11-07,118.7500,119.73,118.3600,118.8
1737,2014-11-06,116.9000,118.55,116.3600,118.53
1738,2014-11-05,117.2700,117.3,114.8600,117.05
1739,2014-11-04,115.9900,116.02,114.7950,115.37
1740,2014-11-03,119.8300,119.97,116.4600,116.78
1741,2014-10-31,118.3500,120.17,116.3900,119.95
1742,2014-10-30,116.1800,117.25,115.5700,117.2
1743,2014-10-29,118.0000,118.93,116.1000,117.14
1744,2014-10-28,116.1700,117.27,115.1600,117.13
1745,2014-10-27,114.3800,115.37,113.4600,115.02
1746,2014-10-24,116.1900,116.26,114.5300,115.91
1747,2014-10-23,116.0000,117.32,114.9500,116.19
1748,2014-10-22,115.2000,116.24,113.9100,114.0
1749,2014-10-21,113.1800,115.17,112.9110,115.09
1750,2014-10-20,111.5300,112.2754,110.9700,111.49
1751,2014-10-17,111.7800,112.74,110.7300,111.8
1752,2014-10-16,107.9600,111.3196,107.2000,111.06
1753,2014-10-15,108.5700,109.5,106.6500,109.27
1754,2014-10-14,112.6000,113.05,109.1000,109.78
1755,2014-10-13,113.5500,114.59,111.8500,112.03
1756,2014-10-10,114.7000,115.73,112.8800,113.89
1757,2014-10-09,117.0200,117.08,114.2400,114.51
1758,2014-10-08,115.8300,118.25,115.1500,117.95
1759,2014-10-07,117.4700,118.43,116.0000,116.02
1760,2014-10-06,117.9100,119.0501,117.2800,118.09
1761,2014-10-03,118.1600,118.16,116.4000,117.71
1762,2014-10-02,117.3900,117.8999,116.1300,117.11
1763,2014-10-01,118.8000,119.35,117.3800,117.65
1764,2014-09-30,120.5100,120.51,118.6600,119.32
1765,2014-09-29,120.7200,120.74,119.1400,120.55
1766,2014-09-26,120.5500,122.04,120.0200,121.47
1767,2014-09-25,122.2000,122.61,120.6800,120.68
1768,2014-09-24,123.0700,123.07,120.8500,122.4
1769,2014-09-23,123.5300,123.9799,122.8600,123.06
1770,2014-09-22,124.6000,124.92,123.4700,123.49
1771,2014-09-19,124.9400,125.7,124.6450,124.8
1772,2014-09-18,124.8500,125.04,123.8500,124.14
1773,2014-09-17,125.1300,125.49,124.4500,124.72
1774,2014-09-16,124.0600,125.68,123.6100,124.96
1775,2014-09-15,122.3500,124.78,122.0600,124.24
1776,2014-09-12,123.5400,123.66,122.2100,122.66
1777,2014-09-11,123.2800,124.07,122.4100,123.83
1778,2014-09-10,124.4600,124.7399,123.0100,124.28
1779,2014-09-09,124.4900,125.79,124.2600,125.18
1780,2014-09-08,126.6800,126.75,125.6941,126.21
1781,2014-09-05,127.1500,127.44,126.1600,127.4
1782,2014-09-04,128.2100,128.46,126.2000,126.8
1783,2014-09-03,128.4500,128.88,127.6700,127.86
1784,2014-09-02,129.2000,129.38,127.0600,127.54
1785,2014-08-29,129.0000,129.53,128.5000,129.45
1786,2014-08-28,128.2800,128.9,128.2500,128.75
1787,2014-08-27,128.4100,128.82,128.1900,128.64
1788,2014-08-26,128.0600,128.71,127.9400,128.25
1789,2014-08-25,127.5700,128.07,127.3800,127.84
1790,2014-08-22,127.0200,127.5,126.4700,127.11
1791,2014-08-21,127.6800,128.18,127.1800,127.93
1792,2014-08-20,127.2500,127.6,126.7800,127.49
1793,2014-08-19,126.7200,127.7,126.5500,127.63
1794,2014-08-18,126.2700,126.59,125.6300,126.3
1795,2014-08-15,126.4200,126.786,125.6800,126.1
1796,2014-08-14,127.6800,127.7,126.5300,126.96
1797,2014-08-13,127.6400,128.24,126.8700,127.6
1798,2014-08-12,127.1400,127.28,126.2600,127.09
1799,2014-08-11,128.1600,128.67,127.5400,127.71
1800,2014-08-08,126.0700,127.96,125.9120,127.86
1801,2014-08-07,126.1900,126.73,124.8300,125.65
1802,2014-08-06,124.9000,126.97,124.8000,125.73
1803,2014-08-05,127.8100,127.81,124.5800,124.96
1804,2014-08-04,127.6900,128.36,126.0300,128.17
1805,2014-08-01,127.7600,128.96,126.3600,127.9
1806,2014-07-31,131.7300,131.97,129.1000,129.24
1807,2014-07-30,132.9700,133.69,131.5001,132.53
1808,2014-07-29,132.9000,133.72,132.4200,132.42
1809,2014-07-28,133.5600,133.7999,132.8900,133.24
1810,2014-07-25,134.5800,134.61,133.0600,133.57
1811,2014-07-24,134.0300,135.1,133.6900,134.85
1812,2014-07-23,132.7000,133.93,132.4800,133.88
1813,2014-07-22,131.5500,133.2,131.5500,132.58
1814,2014-07-21,130.1100,131.34,130.0100,131.29
1815,2014-07-18,130.6400,130.73,129.5800,130.39
1816,2014-07-17,130.6400,131.5,129.8800,130.08
1817,2014-07-16,129.8900,130.94,129.6900,130.89
1818,2014-07-15,129.0700,129.5,128.6100,129.26
1819,2014-07-14,128.8000,129.5,128.3800,129.26
1820,2014-07-11,129.1300,129.89,128.0300,128.47
1821,2014-07-10,130.4800,130.86,129.9000,130.25
1822,2014-07-09,130.2700,131.69,129.9900,131.39
1823,2014-07-08,129.7000,130.38,129.5200,129.9
1824,2014-07-07,130.4400,130.64,130.0200,130.47
1825,2014-07-03,131.4400,131.59,130.7200,131.19
1826,2014-07-02,130.5300,130.92,129.9900,130.23
1827,2014-07-01,130.9400,131.42,130.4599,130.54
1828,2014-06-30,130.1500,130.63,129.3700,130.55
1829,2014-06-27,130.7300,130.945,129.3000,130.36
1830,2014-06-26,131.2100,131.22,129.5300,130.92
1831,2014-06-25,131.3400,132.36,131.0100,131.23
1832,2014-06-24,132.7400,133.46,131.7100,131.77
1833,2014-06-23,132.5200,133.57,132.4200,132.98
1834,2014-06-20,131.9500,132.4,130.8800,132.34
1835,2014-06-19,130.2900,132.0,129.9100,131.99
1836,2014-06-18,128.9600,130.5,128.3600,130.28
1837,2014-06-17,127.9000,129.0448,127.5700,128.83
1838,2014-06-16,127.1500,128.805,127.1400,128.54
1839,2014-06-13,125.9400,127.26,125.9000,127.26
1840,2014-06-12,125.7300,126.23,125.4200,126.11
1841,2014-06-11,125.1300,125.47,124.6200,125.18
1842,2014-06-10,124.9800,125.37,124.1500,125.34
1843,2014-06-09,124.0100,124.643,123.8800,124.37
1844,2014-06-06,123.7000,124.7,123.5400,124.19
1845,2014-06-05,122.5300,123.78,122.4600,123.52
1846,2014-06-04,122.3200,122.68,122.0000,122.35
1847,2014-06-03,122.3900,122.82,121.7200,122.55
1848,2014-06-02,122.9300,123.04,122.0100,122.21
1849,2014-05-30,122.2400,122.88,122.0100,122.79
